26.11.1997 02:00:00.000,1.67420,1.67560,1.66740,1.67220,75901.9766
27.11.1997 02:00:00.000,1.67300,1.69000,1.67100,1.68850,151803.9531
28.11.1997 02:00:00.000,1.68850,1.68850,1.68850,1.68850,0.0000
29.11.1997 02:00:00.000,1.68850,1.68850,1.68850,1.68850,0.0000
30.11.1997 02:00:00.000,1.69070,1.69070,1.67690,1.68600,132253.4531
01.12.1997 02:00:00.000,1.68620,1.68920,1.68000,1.68120,72451.8906
02.12.1997 02:00:00.000,1.68070,1.68530,1.67920,1.68310,90852.3672
03.12.1997 02:00:00.000,1.68300,1.68530,1.66430,1.66600,131103.4219
04.12.1997 02:00:00.000,1.66540,1.66650,1.64990,1.65690,112702.9375
05.12.1997 02:00:00.000,1.65690,1.65690,1.65690,1.65690,0.0000
06.12.1997 02:00:00.000,1.65690,1.65690,1.65690,1.65690,0.0000
07.12.1997 02:00:00.000,1.65940,1.65940,1.64360,1.64920,77052.0078
08.12.1997 02:00:00.000,1.64970,1.65440,1.64290,1.65210,55201.4414
09.12.1997 02:00:00.000,1.65200,1.65310,1.64300,1.64810,143753.7500
10.12.1997 02:00:00.000,1.64770,1.65990,1.64770,1.65990,63251.6484
11.12.1997 02:00:00.000,1.65900,1.66530,1.64700,1.65100,139153.6250
12.12.1997 02:00:00.000,1.65100,1.65100,1.65100,1.65100,0.0000
13.12.1997 02:00:00.000,1.65100,1.65100,1.65100,1.65100,0.0000
14.12.1997 02:00:00.000,1.64990,1.65000,1.62900,1.63360,51751.3516
15.12.1997 02:00:00.000,1.63320,1.63820,1.62720,1.63500,146053.8125
16.12.1997 02:00:00.000,1.63500,1.65750,1.63500,1.65020,44851.1719
17.12.1997 02:00:00.000,1.65020,1.66700,1.64840,1.66500,110402.8828
18.12.1997 02:00:00.000,1.66540,1.67630,1.66110,1.66950,98902.5781
19.12.1997 02:00:00.000,1.66950,1.66950,1.66950,1.66950,0.0000
20.12.1997 02:00:00.000,1.66950,1.66950,1.66950,1.66950,0.0000
21.12.1997 02:00:00.000,1.66870,1.67120,1.65950,1.66040,86252.2500
22.12.1997 02:00:00.000,1.66250,1.67200,1.65730,1.66770,110402.8828
23.12.1997 02:00:00.000,1.66820,1.67210,1.66290,1.66850,37950.9883
24.12.1997 02:00:00.000,1.66850,1.66850,1.66850,1.66850,0.0000
25.12.1997 02:00:00.000,1.67260,1.67950,1.66740,1.67830,135703.5469
26.12.1997 02:00:00.000,1.67830,1.67830,1.67830,1.67830,0.0000
27.12.1997 02:00:00.000,1.67830,1.67830,1.67830,1.67830,0.0000
28.12.1997 02:00:00.000,1.67610,1.67920,1.66900,1.67020,44851.1719
29.12.1997 02:00:00.000,1.67110,1.67340,1.65320,1.65640,104652.7266
30.12.1997 02:00:00.000,1.65590,1.65960,1.64050,1.65170,60951.5898
31.12.1997 02:00:00.000,1.65170,1.65170,1.65170,1.65170,0.0000
01.01.1998 02:00:00.000,1.64730,1.65690,1.63550,1.64450,129953.3906
02.01.1998 02:00:00.000,1.64450,1.64450,1.64450,1.64450,0.0000
03.01.1998 02:00:00.000,1.64450,1.64450,1.64450,1.64450,0.0000
04.01.1998 02:00:00.000,1.64220,1.64680,1.62320,1.63210,111552.9063
05.01.1998 02:00:00.000,1.63060,1.63630,1.62250,1.62250,150653.9375
06.01.1998 02:00:00.000,1.62150,1.62910,1.61820,1.62560,59801.5586
07.01.1998 02:00:00.000,1.62540,1.62830,1.60970,1.61460,150653.9375
08.01.1998 02:00:00.000,1.61310,1.62480,1.61150,1.61280,144903.7813
09.01.1998 02:00:00.000,1.61280,1.61280,1.61280,1.61280,0.0000
10.01.1998 02:00:00.000,1.61280,1.61280,1.61280,1.61280,0.0000
11.01.1998 02:00:00.000,1.61360,1.62350,1.60950,1.62240,150653.9375
12.01.1998 02:00:00.000,1.62300,1.63970,1.62270,1.63370,151803.9531
13.01.1998 02:00:00.000,1.63370,1.63530,1.62530,1.62890,95452.4922
14.01.1998 02:00:00.000,1.62930,1.63610,1.62700,1.63070,118453.0938
15.01.1998 02:00:00.000,1.63020,1.63870,1.62690,1.63300,117303.0625
16.01.1998 02:00:00.000,1.63300,1.63300,1.63300,1.63300,0.0000
17.01.1998 02:00:00.000,1.63300,1.63300,1.63300,1.63300,0.0000
18.01.1998 02:00:00.000,1.63470,1.64280,1.63290,1.63770,116153.0313
19.01.1998 02:00:00.000,1.63790,1.63970,1.62370,1.62680,94302.4609
20.01.1998 02:00:00.000,1.62800,1.63400,1.62000,1.63340,144903.7813
21.01.1998 02:00:00.000,1.63230,1.65230,1.62940,1.64950,141453.6875
22.01.1998 02:00:00.000,1.65020,1.67480,1.64720,1.67230,43701.1406
23.01.1998 02:00:00.000,1.67230,1.67230,1.67230,1.67230,0.0000
24.01.1998 02:00:00.000,1.67230,1.67230,1.67230,1.67230,0.0000
25.01.1998 02:00:00.000,1.67570,1.68670,1.65120,1.65640,69001.7969
26.01.1998 02:00:00.000,1.65600,1.66250,1.64200,1.64340,57501.5000
27.01.1998 02:00:00.000,1.64360,1.64790,1.63160,1.64110,63251.6484
28.01.1998 02:00:00.000,1.64090,1.64550,1.63580,1.63940,64401.6797
29.01.1998 02:00:00.000,1.64030,1.64300,1.63050,1.63410,55201.4414
30.01.1998 02:00:00.000,1.63410,1.63410,1.63410,1.63410,0.0000
31.01.1998 02:00:00.000,1.63410,1.63410,1.63410,1.63410,0.0000
01.02.1998 02:00:00.000,1.63320,1.64160,1.62530,1.63880,140303.6563
02.02.1998 02:00:00.000,1.64030,1.64920,1.63490,1.64570,77052.0078
03.02.1998 02:00:00.000,1.64610,1.66030,1.64060,1.65660,110402.8828
04.02.1998 02:00:00.000,1.65650,1.65970,1.64900,1.65260,102352.6719
05.02.1998 02:00:00.000,1.65330,1.65380,1.64020,1.64060,92002.3984
06.02.1998 02:00:00.000,1.64060,1.64060,1.64060,1.64060,0.0000
07.02.1998 02:00:00.000,1.64060,1.64060,1.64060,1.64060,0.0000
08.02.1998 02:00:00.000,1.64130,1.64340,1.62680,1.62900,123053.2109
09.02.1998 02:00:00.000,1.62900,1.63410,1.62100,1.62550,109252.8516
10.02.1998 02:00:00.000,1.62570,1.63620,1.62100,1.63140,89702.3438
11.02.1998 02:00:00.000,1.63220,1.64250,1.62950,1.63920,70151.8281
12.02.1998 02:00:00.000,1.63810,1.64230,1.63270,1.64120,129953.3906
13.02.1998 02:00:00.000,1.64120,1.64120,1.64120,1.64120,0.0000
14.02.1998 02:00:00.000,1.64120,1.64120,1.64120,1.64120,0.0000
15.02.1998 02:00:00.000,1.64160,1.64310,1.63550,1.63900,119603.1172
16.02.1998 02:00:00.000,1.64040,1.64130,1.62930,1.63310,59801.5586
17.02.1998 02:00:00.000,1.63340,1.64430,1.62600,1.63690,148353.8750
18.02.1998 02:00:00.000,1.63770,1.64200,1.63350,1.63640,151803.9531
19.02.1998 02:00:00.000,1.63600,1.64040,1.63300,1.63800,110402.8828
20.02.1998 02:00:00.000,1.63800,1.63800,1.63800,1.63800,0.0000
21.02.1998 02:00:00.000,1.63800,1.63800,1.63800,1.63800,0.0000
22.02.1998 02:00:00.000,1.63630,1.65070,1.63150,1.64530,132253.4531
23.02.1998 02:00:00.000,1.64500,1.65220,1.64240,1.65030,98902.5781
24.02.1998 02:00:00.000,1.65010,1.65190,1.64090,1.64310,70151.8281
25.02.1998 02:00:00.000,1.64300,1.64810,1.63600,1.64390,62101.6211
26.02.1998 02:00:00.000,1.64380,1.65090,1.64280,1.64300,134553.5156
27.02.1998 02:00:00.000,1.64300,1.64300,1.64300,1.64300,0.0000
28.02.1998 02:00:00.000,1.64300,1.64300,1.64300,1.64300,0.0000
01.03.1998 02:00:00.000,1.64500,1.66250,1.64360,1.64680,95452.4922
02.03.1998 02:00:00.000,1.64690,1.65440,1.64360,1.65000,49451.2891
03.03.1998 02:00:00.000,1.65060,1.65270,1.64440,1.64830,112702.9375
04.03.1998 02:00:00.000,1.64840,1.65180,1.62840,1.63380,63251.6484
05.03.1998 02:00:00.000,1.63270,1.64070,1.63050,1.63820,69001.7969
06.03.1998 02:00:00.000,1.63820,1.63820,1.63820,1.63820,0.0000
07.03.1998 02:00:00.000,1.63820,1.63820,1.63820,1.63820,0.0000
08.03.1998 02:00:00.000,1.64050,1.64050,1.63260,1.63920,81652.1328
09.03.1998 02:00:00.000,1.63960,1.64250,1.63430,1.64110,115003.0000
10.03.1998 02:00:00.000,1.64110,1.65110,1.63780,1.64860,52901.3789
11.03.1998 02:00:00.000,1.64970,1.65980,1.64600,1.65710,90852.3672
12.03.1998 02:00:00.000,1.65660,1.67470,1.65400,1.67180,72451.8906
13.03.1998 02:00:00.000,1.67180,1.67180,1.67180,1.67180,0.0000
14.03.1998 02:00:00.000,1.67180,1.67180,1.67180,1.67180,0.0000
15.03.1998 02:00:00.000,1.67330,1.67400,1.66350,1.66820,150653.9375
16.03.1998 02:00:00.000,1.66930,1.67770,1.66460,1.67560,121903.1797
17.03.1998 02:00:00.000,1.67530,1.67860,1.66800,1.67020,65551.7109
18.03.1998 02:00:00.000,1.66980,1.67100,1.66340,1.66710,46001.1992
19.03.1998 02:00:00.000,1.66750,1.67070,1.65990,1.66750,50601.3203
20.03.1998 02:00:00.000,1.66750,1.66750,1.66750,1.66750,0.0000
21.03.1998 02:00:00.000,1.66750,1.66750,1.66750,1.66750,0.0000
22.03.1998 02:00:00.000,1.66810,1.68230,1.66500,1.67730,87402.2813
23.03.1998 02:00:00.000,1.67740,1.67840,1.67200,1.67330,126503.2969
24.03.1998 02:00:00.000,1.67300,1.67720,1.67030,1.67450,95452.4922
25.03.1998 02:00:00.000,1.67440,1.68900,1.67200,1.68620,103502.7031
26.03.1998 02:00:00.000,1.68560,1.68960,1.67950,1.68270,70151.8281
27.03.1998 02:00:00.000,1.68270,1.68270,1.68270,1.68270,0.0000
28.03.1998 02:00:00.000,1.68270,1.68270,1.68270,1.68270,0.0000
29.03.1998 03:00:00.000,1.68360,1.68580,1.67590,1.67660,96602.5234
